X,dilution,strain_2,sugar_concentration,tube_name,innoc_rep,time,media,replicate,carbon_source,strain_1,estradiol_concentration,Population,Frequency,generation,mean_FSC_A,mean_FSC_H,mean_FSC_W,mean_SSC_A,mean_SSC_H,mean_SSC_W,mean_FITC_A,mean_PE_Texas_Red_A,cv_FSC_A,cv_FSC_H,cv_FSC_W,cv_SSC_A,cv_SSC_H,cv_SSC_W,cv_FITC_A,cv_PE_Texas_Red_A,count,strains
164,10000,yJB077,5,Tube_044,1,1,BD_YNB,2,sucrose,yJB069,0,mCitrine,68.89,13,39821.3740286825,32768.7268108579,73838.4681926123,25228.3042684669,19370.6092321092,75410.580923279,5816.08738824338,53.1909677664368,49.9935157225668,42.0113274956217,13.885023311928,89.4995799725829,83.8155640535373,9.99955047414048,88.4404367728246,182.853983906631,6889,yJB069_yJB077
165,10000,yJB077,5,Tube_045,1,1,BD_YNB,3,sucrose,yJB069,0,mCitrine,72.82,13,40007.1959825624,32773.0071408954,73690.5497593596,25844.08490701,19698.5259544081,75320.4959290674,6065.10194823179,52.8067834620616,54.0107191826704,46.6769797826984,13.8389813145012,92.3315532981117,87.0409350457359,9.83351184700101,90.595777867897,177.911986205684,7282,yJB069_yJB077
166,10000,yJB077,5,Tube_046,2,1,BD_YNB,1,sucrose,yJB069,0,mCitrine,64.35,13,40078.4588423295,32837.4584304584,73895.8862331245,26030.217958734,19894.6744366744,75377.0516505196,6068.69507586191,56.2739170478423,52.6160122426826,44.9595025147179,13.9412173069088,90.3000291360336,84.7337087378641,10.1219714926671,90.3829173076317,176.955470952253,6435,yJB069_yJB077
167,10000,yJB077,5,Tube_047,2,1,BD_YNB,2,sucrose,yJB069,0,mCitrine,76.27,13,40074.7668173102,32874.9817752721,73832.0941935312,25255.3730510843,19294.5934181198,75463.5734479481,6075.2706722081,51.1532918171057,52.5769549245756,44.7454238220615,14.216764903387,89.5477567664,83.6854274084125,10.2280506325693,89.2984633345761,177.911986205684,7627,yJB069_yJB077
168,10000,yJB077,5,Tube_048,2,1,BD_YNB,3,sucrose,yJB069,0,mCitrine,78.47,13,39564.1976145218,32587.1680897158,73522.8550859405,24448.113044203,18770.1292213585,75116.0670349736,5907.58009482469,49.4345986747877,52.1202733354828,45.0214231075697,13.802498719826,89.4879610858386,83.5346568349404,9.74895783619141,88.0958503560115,167.390269470374,7847,yJB069_yJB077
169,10000,yJB077,5,Tube_007,1,2,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,15.26,27,45982.7109365401,37291.1730013106,75713.9420257208,27933.548109542,21566.7136304063,77273.6956734314,5381.82809844211,52.3472736624989,73.678477069787,66.3483079141652,14.8598198828997,103.217402484101,98.3381118406158,10.4430433912584,105.639618627955,171.669465086644,1526,yJB069_yJB077
170,10000,yJB077,5,Tube_008,1,2,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,19.23,27,43778.1428942509,35999.268850754,74861.3163717174,25213.9249654801,19626.0197607904,76706.9170465256,5178.49659031527,48.3706186581348,71.7822653694856,64.6086454717305,14.1808920947693,100.326098739165,94.9647949526814,10.1609897180098,104.122787646685,164.733337457792,1923,yJB069_yJB077
171,10000,yJB077,5,Tube_009,1,2,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,17,27,43951.2994195198,35959.0452941176,74874.5689912684,26497.3205277746,20531.6252941176,76578.4486695772,5557.28579785515,49.7368585072686,72.1584518404535,64.1755801239217,15.0372201786534,103.929073754293,99.4469405499402,10.6710961287679,105.076922122799,169.44003237442,1700,yJB069_yJB077
172,10000,yJB077,5,Tube_010,2,2,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,24.8,27,42227.8507903068,34838.2495967742,74253.6545914188,25663.2504222255,20041.6766129032,76019.6109201739,5345.92726788675,49.8470721839458,68.7699111653307,61.8407505349207,14.2664127703827,99.8112546510664,95.2055353276125,10.2023503406999,103.548408096559,169.440011436616,2480,yJB069_yJB077
173,10000,yJB077,5,Tube_011,2,2,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,24.01,27,43445.4874712441,35395.648063307,74928.3030443045,26854.0834675717,20667.6526447314,76597.0420023558,5459.81977232234,50.8826903464726,69.328927926333,61.5333210850535,15.073773904976,100.93990436657501,95.7365703155434,10.8350643547296,104.692841375632,175.216354136145,2401,yJB069_yJB077
174,10000,yJB077,5,Tube_012,2,2,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,25.39,27,46765.1346958156,37633.0665616384,76147.2856870323,28694.7454469072,21840.7298148878,77958.9100131696,5641.7885200227,53.478920598686,71.5458647235157,63.852375110125,14.3555794040353,100.808205141406,95.7552753961177,10.4608068994809,103.305261651105,164.288110217812,2539,yJB069_yJB077
175,10000,yJB077,10,Tube_019,1,2,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,10.99,27,46766.5376927356,37977.6806187443,76330.2794585987,33588.8313279295,26183.4604185623,77454.4505658553,3545.93268263785,72.031664297621,70.3104367629813,60.8346010995724,14.1000241251654,106.781789490576,101.910727812468,10.3954428467071,80.5810299272225,154.074112036986,1099,yJB069_yJB077
176,10000,yJB077,10,Tube_020,1,2,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,18.62,27,42206.5231070841,34884.5880773362,75092.6643373221,27786.5765571635,21948.596670247,76563.0148257082,3352.64847685161,54.2256923705782,68.5067330330264,61.4157031063117,12.5117777190895,100.252065767143,95.3027535240181,8.64093882081378,88.0996766868421,167.767885303401,1862,yJB069_yJB077
177,10000,yJB077,10,Tube_021,1,2,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,19.02,27,42836.2370536154,35313.968980021,74885.6247206887,28647.7413183748,22518.0084121977,76437.4307123258,3501.9899299693798,53.3801890286581,71.2186019889587,63.8466232356135,14.1295372928084,105.320168936031,100.76306490939,9.76860494100838,87.2914235592239,181.206674915584,1902,yJB069_yJB077
178,10000,yJB077,10,Tube_022,2,2,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,16.53,27,41416.0498909417,34001.613430127,75214.4277544616,27349.6588084549,21400.1336963097,76718.5372003554,3453.20526771061,53.7271140211992,69.6723409359369,61.4982952815829,13.545550363432,103.02124297135,98.2239467568139,9.00365723057544,89.5863220427479,177.912002463271,1653,yJB069_yJB077
179,10000,yJB077,10,Tube_023,2,2,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,18.52,27,41765.4863645088,34330.2791576674,75291.5452888769,27644.4805558207,21730.4465442765,76723.1643873178,3325.45390039695,53.8246757120977,68.3072705757234,60.3429555418611,13.1096302439484,101.624781558396,97.0817527800622,9.22927196057474,90.5333889627874,185.324990420612,1852,yJB069_yJB077
180,10000,yJB077,10,Tube_024,2,2,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,18.56,27,41415.9158804006,34145.8103448276,75270.5618833344,27419.0130340971,21556.6670258621,76769.1887228078,3198.30445570781,51.9529197813263,66.6595381196142,58.9408032663045,13.7921457521971,99.3125795649797,95.1432703091301,9.48259228000383,89.1889528382558,186.383997184833,1856,yJB069_yJB077
181,10000,yJB077,20,Tube_031,1,2,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,22.73,27,43325.317847249,35768.8543774747,75716.2603525077,25792.1514431257,20427.4091509019,77197.130672913,2859.9947349592,46.4005272965205,64.2261797519497,56.9815867352293,10.3426900952446,89.5732853453836,84.2181785872945,6.70793816378202,92.4444719199722,176.058737876089,2273,yJB069_yJB077
182,10000,yJB077,20,Tube_032,1,2,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,22.55,27,44940.3087639447,36356.7219512195,76586.976384077,28536.8190275949,22095.6150776053,78074.5182805571,2668.04165190635,54.8876358630109,69.1200107118815,62.4471708836923,10.7552466074219,91.5895817482978,86.8953072781934,7.03449724068367,92.3373552520731,178.784147777381,2255,yJB069_yJB077
183,10000,yJB077,20,Tube_033,1,2,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,24.44,27,43213.393139129,35385.1395253682,75975.1320181439,26803.1520842257,21017.6849427169,77402.0540082217,2813.0488090203,48.9963416093407,64.4900577535608,58.0616022548648,10.2012649599842,89.1917094182261,84.1372881734022,6.9187751865979,92.7660502568521,185.324962281166,2444,yJB069_yJB077
184,10000,yJB077,20,Tube_034,2,2,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,21.59,27,42843.3665332167,34921.0745715609,76242.6023676326,26701.9937716436,20862.6882816119,77677.6733604244,2585.43222681976,49.151004659273,64.1713668146654,57.1742983425414,10.4179919092719,87.8121890570053,83.2795465994962,6.93177096325214,90.0293188125768,181.738027195398,2159,yJB069_yJB077
185,10000,yJB077,20,Tube_035,2,2,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,21.71,27,42399.1555966343,34597.5048364809,76112.5875424632,26740.6437585691,20867.8369415016,77594.0155980107,2597.57831462788,48.3203219509513,60.5396678148486,53.8667438983241,10.1779524840227,86.8425398560628,80.7377041253997,6.59924020894621,89.2677810486898,182.85399827571,2171,yJB069_yJB077
186,10000,yJB077,20,Tube_036,2,2,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,18.5,27,42843.4714252534,35711.7345945946,74108.6346326013,27946.0483353568,21802.6043243243,77988.5194362331,2392.3562179153,48.3427672016841,67.950211589083,59.1094411550847,12.7415260601241,87.3777386673264,82.886716186939,7.16594331054024,86.6704409863849,181.738063349856,1850,yJB069_yJB077
187,10000,yJB077,20,Tube_067,1,2,BD_YNB,1,sucrose,yJB069,0,mCitrine,71.26,27,35778.0806820698,29013.6307886612,75339.4053811526,17425.2040516278,14197.9469548134,72647.3557291301,4187.51570417183,37.8438389165505,56.9075731209524,51.329027754695,8.13365201028474,74.0299413501434,68.9461769456242,5.00187747129056,75.5358484758313,175.715560956779,7126,yJB069_yJB077
188,10000,yJB077,20,Tube_068,1,2,BD_YNB,2,sucrose,yJB069,0,mCitrine,66.05,27,42411.5871142541,33522.5771385314,77826.966849806,22410.0027158196,18001.7332323997,73760.3138005063,6081.44337679843,48.1116592082065,53.2610482479733,46.0271910635327,9.91298675404625,80.5689741509563,73.7124041431946,6.26223952629332,81.5241468590561,172.17289219107,6605,yJB069_yJB077
189,10000,yJB077,20,Tube_069,1,2,BD_YNB,3,sucrose,yJB069,0,mCitrine,68.7,27,40487.691307883,32228.3497816594,77250.4263634916,22023.5494343365,17841.5397379913,73138.8336744905,5357.9607936587,52.4838293986749,51.698205014167,43.8767295924489,9.92228368147018,79.5050382944032,72.6720726172466,6.4623263689723,77.9000098483404,182.853914091103,6870,yJB069_yJB077
190,10000,yJB077,20,Tube_070,2,2,BD_YNB,1,sucrose,yJB069,0,mCitrine,65.76,27,40138.4976498495,32227.4140815085,76609.8579968826,20443.2599574736,16629.751216545,72941.1112390226,5620.58943309459,41.5029923980915,53.4211221068342,46.695233551897,9.46598970449713,76.8439859707786,70.8760595358224,5.77424042692106,79.4783226594854,181.206678451154,6576,yJB069_yJB077
191,10000,yJB077,20,Tube_071,2,2,BD_YNB,2,sucrose,yJB069,0,mCitrine,66.82,27,40100.7956368322,32103.7581562406,77193.0986442121,21185.403954267,17227.5507333134,73272.2613750094,5128.80149962338,51.5156389308975,49.775199441998,43.2677262815684,9.26565809352481,74.877454601216,68.2952426180177,5.91546762373797,75.5343264323984,168.027971363701,6682,yJB069_yJB077
192,10000,yJB077,20,Tube_072,2,2,BD_YNB,3,sucrose,yJB069,0,mCitrine,65.75,27,38659.9688833769,31530.9292775665,75716.5999405894,19804.2811129842,16425.8176425856,71858.9426645675,5077.37144083814,44.1719950309794,50.4504592847598,43.819879161529,9.50029547308505,77.0714549578728,70.2746445783133,5.98846945934207,76.7750751430556,168.709646287414,6575,yJB069_yJB077
193,10000,yJB077,10,Tube_055,1,2,BD_YNB,1,sucrose,yJB069,0,mCitrine,80.97,27,36617.6975204093,29593.0255650241,75821.3440529671,21204.5391047882,17095.1501790787,73107.3061733898,3701.65789921937,50.4265054693747,50.8094998201757,43.8260159832307,13.2003613184219,84.8083021631434,78.7957329579731,9.44870014488233,84.8304037898954,201.6335939305,8097,yJB069_yJB077
194,10000,yJB077,10,Tube_056,1,2,BD_YNB,2,sucrose,yJB069,0,mCitrine,79.79,27,34866.560075545,28774.692317333,74319.8781841396,19809.6553859919,16279.6515854117,71562.9537379371,3635.5331452682,46.0219470192676,47.7036248566877,41.6098809045899,12.7262670462659,82.9951272946367,77.5810290827741,9.25634846364177,82.9840984279124,197.680005987117,7979,yJB069_yJB077
195,10000,yJB077,10,Tube_057,1,2,BD_YNB,3,sucrose,yJB069,0,mCitrine,76.91,27,35624.9753482408,29181.1409439605,74552.1676767082,20512.6924519185,16743.7733714732,71759.3539018821,4057.98486999504,47.4260871616187,49.507610652382,42.4711020226717,12.5703512400466,84.2585602147616,78.3161647058824,9.26113078970914,85.8780300677875,195.703206483329,7691,yJB069_yJB077
196,10000,yJB077,10,Tube_058,2,2,BD_YNB,1,sucrose,yJB069,0,mCitrine,78.87,27,36498.8237497226,29675.3666793458,74957.0840034432,20966.6930475052,16963.0565487511,72261.2117220188,4185.5281948952,45.1993936270295,52.9596184992399,45.6164402499003,12.7029711701216,86.7489838734886,81.0220864864865,9.3847718623678,89.2621730807383,203.85749281546,7887,yJB069_yJB077
197,10000,yJB077,10,Tube_059,2,2,BD_YNB,2,sucrose,yJB069,0,mCitrine,81.45,27,37223.6062557551,30215.8254143646,74991.9720073665,21340.3102482561,17202.0631062001,72287.5854300951,4345.65389755371,43.0912260688632,51.6586814213002,45.0545052825391,12.8855478514105,85.7935686716619,80.5176724960254,9.41264301005726,87.6925509432517,206.274774133926,8145,yJB069_yJB077
198,10000,yJB077,10,Tube_060,2,2,BD_YNB,3,sucrose,yJB069,0,mCitrine,78.33,27,37022.1247609398,30098.3578450147,74958.6140517283,21214.1879781048,17093.5190859185,72371.6991778573,4340.96121456595,43.5137031447126,51.9535171923726,45.1828234365406,12.979909791378,87.0975600731243,81.0884439311214,9.48338613132559,87.3830902263476,189.772801793261,7833,yJB069_yJB077
199,10000,yJB077,5,Tube_043,1,2,BD_YNB,1,sucrose,yJB069,0,mCitrine,73.96,27,35817.0556128973,30288.0032449973,73457.9403568018,21235.9115644324,17911.8493780422,70440.5371748665,5723.68683575991,61.2415594043317,44.8930285044415,36.5609280212288,9.98545769826061,85.6528607640264,80.5623055327603,7.65252986880753,89.6320493559119,165.702346974776,7396,yJB069_yJB077
200,10000,yJB077,5,Tube_044,1,2,BD_YNB,2,sucrose,yJB069,0,mCitrine,92.34,27,41714.6339198842,33541.6549707602,75561.4551462327,25616.0658028652,20460.9756335283,72495.6937599835,6866.12153702493,60.7127674772562,53.9766004331583,46.163097229828,14.1659423041345,92.7326416728371,87.1281546069755,10.2508543976718,94.621749615795,170.723625834227,9234,yJB069_yJB077
201,10000,yJB077,5,Tube_045,1,2,BD_YNB,3,sucrose,yJB069,0,mCitrine,89.63,27,40612.9995505067,32964.2599576035,75432.2283131868,25228.6044395078,20400.3255606382,72272.0379315484,6530.51620340736,67.3635070526333,50.0401270584602,41.4628272370012,14.0008606375962,90.7015208177397,84.9342459748799,10.0528761434673,92.4903195524097,160.615009978529,8963,yJB069_yJB077
202,10000,yJB077,5,Tube_046,2,2,BD_YNB,1,sucrose,yJB069,0,mCitrine,92.7,27,39867.427870114,32366.2244875944,75035.0011149879,24373.7826438928,19635.0798274002,72094.2149638451,6225.18231059283,59.5407567609411,53.2384661204225,45.5679054303657,13.5619730724613,92.0481714452548,86.5302244762955,9.80567555677606,94.2019882940023,166.230923657911,9270,yJB069_yJB077
203,10000,yJB077,5,Tube_047,2,2,BD_YNB,2,sucrose,yJB069,0,mCitrine,92.17,27,40919.945512432,33090.3949224259,75361.7897914519,25034.0452566711,20113.7365737225,72199.1817226321,6781.63861389259,64.0961177017162,51.0306839585226,42.9510511170011,13.9345831535309,90.9898916103513,85.5012449015783,10.1104810486238,92.9893707462694,170.723625834227,9217,yJB069_yJB077
204,10000,yJB077,5,Tube_048,2,2,BD_YNB,3,sucrose,yJB069,0,mCitrine,91.34,27,40504.81886503,32844.8847164441,75408.273824105,24732.9147452999,19923.3422377929,72244.5220860932,6758.86813263948,65.5999096670857,50.8016416103577,42.4279776272077,13.9577607841746,91.2638577481089,85.5155541871921,10.1006253927227,93.0277369942016,165.204002991115,9134,yJB069_yJB077
205,10000,yJB077,5,Tube_007,1,3,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,16.16,40,43745.8228373008,34920.3948019802,76333.9260350596,24354.176134846,19890.5315594059,72658.877862005,5843.39254267853,58.2957438416028,78.7786709134056,70.5449379412334,15.5061612303723,108.631718682764,102.851662135089,11.1774583559315,111.666389026594,156.683852288526,1616,yJB069_yJB077
206,10000,yJB077,5,Tube_008,1,3,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,18.31,40,41187.4638906549,32993.1780447843,75415.2995673471,23322.9095967,18953.2867285636,71970.8718596395,5497.04593245518,51.9557687520452,73.3944012543319,65.9576253319385,15.3094440671411,103.784722191643,98.8825301204819,10.7318894919577,106.07598194828,169.439985937532,1831,yJB069_yJB077
207,10000,yJB077,5,Tube_009,1,3,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,19.02,40,44202.2890763629,35176.7024185068,76271.4200492081,24757.3305814885,20107.6603575184,72718.7863494841,6149.47080419242,58.845448109511,81.0162391175758,72.538239634391,15.9112671661791,109.571084076541,104.672019158054,11.6056303241875,111.199229805639,158.368631186619,1902,yJB069_yJB077
208,10000,yJB077,5,Tube_010,2,3,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,24.49,40,42208.4694994689,34071.3270722744,75973.0325435765,22574.7604061328,18601.3866884443,72425.9415115226,5629.1635594148,50.4651623700157,76.7833767413176,68.8597791172176,14.7624348237487,103.477435857728,98.659262203848,10.6751159462848,107.074700563928,163.46614805088,2449,yJB069_yJB077
209,10000,yJB077,5,Tube_011,2,3,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,22.56,40,41095.7708497825,33266.5070921986,75350.1697539201,22740.3821468759,18754.4179964539,71870.8421449053,5504.32927207406,50.6983212452783,74.1282062570986,66.2941155683274,15.3619134485753,103.001590808929,98.1060080072323,11.0390774244285,107.334060018083,177.912005624987,2256,yJB069_yJB077
210,10000,yJB077,5,Tube_012,2,3,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,27.33,40,42788.8407082919,34700.9659714599,75687.3176068537,22951.301442922,18955.6238565679,72214.9921489092,5833.94760010123,54.118614356975,73.4754721854367,66.4484760584409,13.5118423266239,102.919322720034,98.0037076946426,10.1554141851272,105.63777406966,155.155812852427,2733,yJB069_yJB077
211,10000,yJB077,10,Tube_019,1,3,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,18.47,40,38134.0937140464,31221.9783432593,75182.649165031107,22388.9524135951,18736.7363291825,71691.6231071501,3566.34206857563,45.3687558536277,71.2490825552387,63.937997602945,14.7451045077137,101.634065579001,96.940307895731,10.1107962846785,96.9222876249885,196.08579304231301,1847,yJB069_yJB077
212,10000,yJB077,10,Tube_020,1,3,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,23.69,40,37893.0253689832,31072.6682144365,74819.3622078145,21774.2582973289,18300.1865766146,71355.5109520103,3638.50622127045,47.2319301512338,71.9370775790275,65.0713571062083,14.2784953225141,103.382326419287,98.9251837067949,10.1480776795416,98.8995333540396,188.694543728873,2369,yJB069_yJB077
213,10000,yJB077,10,Tube_021,1,3,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,24.08,40,37611.8006188275,30916.0838870432,74980.7030730897,20663.7432454258,17464.9401993355,71547.2536791424,3583.54956016667,44.7442493868472,70.5855724846777,64.2736479969134,14.4438341129226,102.882972601509,98.394589572934,9.67050984288479,95.6900901413625,180.691838295759,2408,yJB069_yJB077
214,10000,yJB077,10,Tube_022,2,3,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,17.62,40,38206.0790752363,30953.4931895573,75381.4294192501,23183.6103574512,19207.5198637911,71845.2942966976,3556.85772660046,51.231635587675,68.3327636020992,62.3084571884771,14.6214214263368,100.428697765259,96.1301289911227,10.034049477107,93.0919002426178,183.14475047176,1762,yJB069_yJB077
215,10000,yJB077,10,Tube_023,2,3,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,21.62,40,38077.6748159799,30994.4995374653,75379.4496903186,22341.4856177797,18578.4158186864,71867.269701087,3735.259351718,48.9401723693537,69.7183657888761,63.5958718214842,14.2468045977452,101.22987186052,96.9809549718574,10.0277708111822,94.4566881668376,189.316569973203,2162,yJB069_yJB077
216,10000,yJB077,10,Tube_024,2,3,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,22.48,40,37749.6801186558,30765.9056939502,75233.464788145,22266.1125887399,18519.1089857651,71746.3413242326,3393.80902195995,48.610303786916496,65.2235864182327,58.8445491937063,13.8721590545721,95.7359865198215,90.7106079520322,9.38542269138709,92.1462128824083,196.08579304231301,2248,yJB069_yJB077
217,10000,yJB077,20,Tube_031,1,3,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,23.4,40,40110.4316089076,32598.3615384615,76213.0399338942,23179.88149268,19383.6726495727,72258.6603582399,3108.45032186916,47.0887277508688,63.2234368144929,56.1721860578091,10.1816447105539,90.1337859659071,85.0490513783932,6.39133544044096,94.639990808399,181.738080532793,2340,yJB069_yJB077
218,10000,yJB077,20,Tube_032,1,3,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,25.91,40,43912.6457071956,34928.8726360479,77841.630843545,24616.2811434299,20150.9521420301,73739.5197558858,4096.52021002171,49.6599317247709,64.4262966818955,57.9824139574094,10.628425968427,90.2455553978874,84.7972816419612,6.98781539222241,93.7717123857859,170.062990100959,2591,yJB069_yJB077
219,10000,yJB077,20,Tube_033,1,3,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,26.37,40,40221.9898586743,32768.3727720895,76031.4049345848,22897.640836783,19275.9783845279,71970.9702831698,4077.07428532855,44.8847033917189,60.4910509994001,54.5333860385509,10.357912076797,86.608125040744,82.0947971076138,6.31649536321094,88.6331019639282,177.912001789769,2637,yJB069_yJB077
220,10000,yJB077,20,Tube_034,2,3,BD_YNB,1,glucose_fructose,yJB069,0,mCitrine,26.2,40,40164.7978918177,32455.3572519084,76260.2239265267,23330.774667009,19335.1603053435,72526.6901240458,3302.51646425669,47.2712495786519,60.9626242000493,55.1399458347329,10.6102179430717,88.904424864342,84.4434153691612,6.78662542838659,94.9448196336458,189.159286403212,2620,yJB069_yJB077
221,10000,yJB077,20,Tube_035,2,3,BD_YNB,2,glucose_fructose,yJB069,0,mCitrine,28.39,40,41143.3910589322,33196.9471644945,76338.9110629843,23418.7502801297,19363.7266643184,72606.5235599573,4193.08641856839,44.5803216996514,63.5577654774796,56.4452640995405,11.1354888967746,93.0186798145403,87.0761789600967,7.29952230288027,92.062191446598,194.271646673505,2839,yJB069_yJB077
222,10000,yJB077,20,Tube_036,2,3,BD_YNB,3,glucose_fructose,yJB069,0,mCitrine,27.06,40,39826.6442465095,32178.5410199557,76214.0514207433,22844.6397264344,18951.1441241685,72489.018842676,3442.50700045724,48.815636858386,61.929849800446,54.8364978848865,11.2002029753139,87.7436419668122,82.4776186741708,7.02922025687035,93.4513113983464,176.955491413699,2706,yJB069_yJB077
223,10000,yJB077,20,Tube_067,1,3,BD_YNB,1,sucrose,yJB069,0,mCitrine,85.81,40,41138.6144402423,33004.6783591656,76687.9173806047,20704.2297771557,16695.7587693742,73675.1151016781,5841.54919967767,47.4855582754012,55.3667470055805,48.4500638448806,9.32422313332744,78.9582435540021,73.2908475243626,5.84188300348344,80.979970985417,174.734990322863,8581,yJB069_yJB077
224,10000,yJB077,20,Tube_068,1,3,BD_YNB,2,sucrose,yJB069,0,mCitrine,81.52,40,42594.1702487335,33706.3714425908,77822.2880940835,23483.8376709523,18779.9100834151,74209.2378169276,6743.8808776249,62.7948791020776,53.0302731227895,46.0466602320329,9.88408265483932,81.9936772834004,75.4465793446408,6.6900977464368,81.6448409400729,170.723625834227,8152,yJB069_yJB077
225,10000,yJB077,20,Tube_069,1,3,BD_YNB,3,sucrose,yJB069,0,mCitrine,86.26,40,38836.3228097195,31126.5047530721,76527.9532753449,21528.0518386455,17337.2144678878,73379.1756100742,4623.97656417341,59.528995531344,51.159602426509,44.0859723389945,12.2297891480669,84.4043613729919,76.9339885846957,9.22457674363175,85.1640255991335,192.188888534097,8626,yJB069_yJB077
226,10000,yJB077,20,Tube_070,2,3,BD_YNB,1,sucrose,yJB069,0,mCitrine,81.46,40,40262.5443420635,32301.07095507,76897.7471271368,20612.9534390171,16584.1765283575,73848.107992036,5605.36780680154,53.816903473997,50.6709253400899,43.627066829944,9.82359662899616,79.2846121203453,73.1351170534813,6.25499425082989,79.5166172150077,172.969942523683,8146,yJB069_yJB077
227,10000,yJB077,20,Tube_071,2,3,BD_YNB,2,sucrose,yJB069,0,mCitrine,83.32,40,39261.5454856371,31786.5514882381,76216.4288642433,19687.1657618735,16002.2471195391,73384.3789967332,5106.69041233365,46.5677720661463,51.2240992059804,44.6349196393571,8.94646420065545,75.3294281029993,69.074800753059293,5.39934691843737,76.1480373027115,174.734990322863,8332,yJB069_yJB077
228,10000,yJB077,20,Tube_072,2,3,BD_YNB,3,sucrose,yJB069,0,mCitrine,82.51,40,38441.2501203689,31189.6505878075,76078.0989013642,18987.47934146,15431.3062659072,73371.4204845435,4989.1629706801,43.6126501808903,50.9100999768532,44.3038417983605,9.22911308453679,75.9333028955415,70.4724280458775,5.51896435740248,77.2575591881575,182.473836971237,8251,yJB069_yJB077
229,10000,yJB077,10,Tube_055,1,3,BD_YNB,1,sucrose,yJB069,0,mCitrine,92.74,40,37256.9180930053,29841.5635108907,76069.0463101648,20791.1100872172,16776.7096182877,72510.7652476008,4252.53486329244,46.967685130242,52.970854468266,45.4374080344774,12.7672386334807,88.3778771163906,83.0119719965797,9.28360616340466,89.6856291206818,193.878521445858,9274,yJB069_yJB077
230,10000,yJB077,10,Tube_056,1,3,BD_YNB,2,sucrose,yJB069,0,mCitrine,90.88,40,37927.1756979714,30441.345840669,75619.4445388149,21569.0998328303,17437.9743617958,71925.875803343,4617.83929115282,49.6589361900545,55.6313068681247,48.2835750113999,13.285569338331,91.024955280059,85.561984557596,9.62724154190952,93.1231076854973,193.878467735778,9088,yJB069_yJB077
231,10000,yJB077,10,Tube_057,1,3,BD_YNB,3,sucrose,yJB069,0,mCitrine,90.24,40,36655.062563957,29477.0028812057,75664.7090770099,20504.1312759751,16565.5392287234,72096.0288094595,4360.66591267552,45.8534145541186,52.9133313100532,45.9095929694727,12.6138162842194,86.4474766467665,81.2074925668979,9.26367248449518,89.6689693539839,203.85749818169,9024,yJB069_yJB077
232,10000,yJB077,10,Tube_058,2,3,BD_YNB,1,sucrose,yJB069,0,mCitrine,88.4,40,38096.9602531882,30554.2143665158,75674.9582265448,21746.0156442219,17555.6916289593,72056.7167911305,4727.96516411898,50.8746893072216,57.9709047740552,50.7544182463948,13.2128391123651,92.2217242884502,87.0698520710059,9.7229007465819,94.9001562882738,185.325006234204,8840,yJB069_yJB077
233,10000,yJB077,10,Tube_059,2,3,BD_YNB,2,sucrose,yJB069,0,mCitrine,90.3,40,38855.8235885806,30942.6937984496,75671.8337728405,22505.2573729252,18048.5544850498,71783.2758262389,4866.40980658547,49.3020001689801,56.8256459307127,49.8955033381333,13.2034016184909,91.2276349151263,86.2117549721559,9.74214907719116,94.3827403251185,192.188854408356,9030,yJB069_yJB077
